driver_id,customer_id,driver_gmv_of_customer,n_trips,customer_total_gmv,gmv_concentration,n_promo_orders,n_fake,fake_rate,fake_rate_reliable,n_rated_by_customer,n_rated_by_driver,pct_rate_customer_is_5,pct_rate_driver_is_5,mutual_perfect_rating,fake_trip_discount,if_score_percentile,vae_rank_pct,lof_score_percentile
260442ee446ef251,7e0daf015ccd3494,1729000.0,17,1729000.0,1.0,2,1,0.5,False,9,0,1.0,,False,12000.0,0.008014948828185127,0.020815956871771513,0.18956660569243933
26a7209171698a8d,fe3c1662e72ceafb,2200000.0,19,2200000.0,1.0,3,1,0.3333333333333333,True,12,19,1.0,1.0,True,50000.0,0.013799744409403156,0.01909412105830255,0.18818484140138106
26abbd19b6c3cf0c,9dcc4fbe09bc269a,3806000.0,26,4009000.0,0.9493639311549016,14,1,0.0714285714285714,True,21,26,1.0,1.0,True,18000.0,0.0033684979219840133,0.008770265577960457,0.5634555562317212
26bffb505cd09691,c83e3b260bcf9ba0,6297000.0,16,6297000.0,1.0,3,1,0.3333333333333333,True,13,0,1.0,,False,58000.0,0.0008806062580319524,0.0072990087810046456,0.15308946028859544
2736225a7671c6ce,8fc3e6d5368bcae5,1124000.0,11,1124000.0,1.0,1,1,1.0,False,3,11,1.0,0.9090909090909092,False,25000.0,0.003876815355482132,0.02648620204544072,0.43794052686028073
2770c935854f4d32,490350fabeea6529,4629000.0,16,4688000.0,0.987414675767918,3,1,0.3333333333333333,True,13,16,1.0,1.0,True,20000.0,0.011093491031061059,0.016144448063919126,0.5771729675356986
2773f727b19d78ba,2ee0bd0b5e7d35be,2998000.0,16,2998000.0,1.0,1,1,1.0,False,11,0,1.0,,False,38000.0,0.006468518326275358,0.01633417217642197,0.46445178680737276
27b6b7ed01c53661,1b6c3d8eda36d582,1041000.0,22,1066000.0,0.9765478424015008,6,1,0.1666666666666666,True,11,21,1.0,1.0,True,13000.0,0.022913661210010275,0.006142765604808198,0.02185406994018321
28026ee9f6ab5b28,4e62a439a7951252,3833000.0,14,4038000.0,0.9492322932144626,5,3,0.6,True,12,14,1.0,1.0,True,150000.0,0.0020153712328129644,0.015618232129241516,0.048730459311337265
28084583c725a733,bab3ca8d5105509e,1186000.0,17,1186000.0,1.0,11,2,0.1818181818181818,True,11,9,1.0,1.0,True,40000.0,0.024542424817345795,0.035238569122221675,0.11770412345670174
2849e546f4f1343f,5eb1eef4448d8ad5,806000.0,23,806000.0,1.0,2,1,0.5,False,23,20,1.0,1.0,True,10000.0,0.0012385762816221769,0.002419877359469913,0.013130340465289436
284dfa5faf4e4eb1,f4ec9c3e8cba4946,4290000.0,16,4290000.0,1.0,4,1,0.25,True,16,16,1.0,1.0,True,25000.0,0.011744996473995267,0.022541372385476488,0.2569687814342427
2867f54857aa87d4,e9698f9aa59708f0,4231000.0,14,4231000.0,1.0,3,1,0.3333333333333333,True,13,11,1.0,1.0,True,48000.0,0.014433351351157853,0.022602227289486798,0.1777177979116029
287ce46db5fcf4eb,df2e72bf5bdede56,6460000.0,27,8046000.0,0.8028834203330848,8,1,0.125,True,25,24,1.0,1.0,True,75000.0,0.004098756770108071,0.004435248592282837,0.6169470168568084
28d18b5006fb2cdd,835d02355f18c539,1648000.0,44,1648000.0,1.0,11,2,0.1818181818181818,True,0,0,,,False,12000.0,0.0019473569283308216,0.012682877935801695,0.02022888603308359
28dba40b5b483235,e801555891e70f4e,12660000.0,21,15752000.0,0.8037074657186389,2,2,1.0,False,13,20,1.0,0.95,False,21000.0,0.0010416927686475535,0.002509369865367428,0.04541565689289179
28de27321b011e9b,ad9597ab4f39723c,2221000.0,34,2221000.0,1.0,3,2,0.6666666666666666,True,30,34,1.0,0.9705882352941176,False,15000.0,0.0032396287134915324,0.007399240387609973,0.3769746521426296
293b3e8f6a777eac,cabab82d43bfb5b6,4253000.0,25,4253000.0,1.0,1,1,1.0,False,25,0,1.0,,False,86000.0,0.0014211409936531914,0.005988838494664472,0.6819328949393778
29a69364dc5554d7,a7f8280cf3093928,3213000.0,17,3213000.0,1.0,1,1,1.0,False,3,17,1.0,1.0,True,15000.0,0.01830300730616818,0.023923136676534673,0.265198512276582
29fbff082405f8e2,c1c65bb5385fd22d,4738000.0,26,4738000.0,1.0,20,2,0.1,True,21,21,1.0,1.0,True,25000.0,0.000597809939395675,0.0024341961604135154,0.1444480639191274
2a40ba043ca54667,01d9ad16de1ea227,2139000.0,12,2139000.0,1.0,11,2,0.1818181818181818,True,12,9,1.0,1.0,True,60000.0,0.02276331380010238,0.030101699283701988,0.3441738588810573
2a47c907a07720fe,fd57b26187fd06de,9670600.0,28,9947600.0,0.9721540874180707,7,1,0.1428571428571428,True,24,26,1.0,1.0,True,5000.0,0.0012886920849248084,0.0022480517481465734,0.10227561543996305
2ad211695a38705b,811391e246672e6b,1407000.0,14,1407000.0,1.0,12,9,0.75,True,2,13,1.0,1.0,False,169000.0,0.004410190690631566,0.00726321177864564,0.010739100707706737
2ae5316b9d7479b8,e21efd9c19833762,3378000.0,31,3378000.0,1.0,11,2,0.1818181818181818,True,23,23,1.0,0.9565217391304348,False,73000.0,0.000830490454729321,0.006153504705516011,0.08854030563480614
2aeba8aaf38ec2e6,6ffec2bb918a12f0,869000.0,10,869000.0,1.0,7,1,0.1428571428571428,True,7,10,1.0,1.0,True,147000.0,0.03696756433616249,0.0824762934351877,0.16909072034307848
2b1ba87ad76abb46,850e5c76139c926f,1917000.0,11,1917000.0,1.0,2,1,0.5,False,11,9,1.0,1.0,True,45000.0,0.005476941360930436,0.03542829323472452,0.15690184103983132
2ba77ea856bea9b4,4999b871cea15a73,5588000.0,28,5795000.0,0.9642795513373598,4,1,0.25,True,23,1,1.0,1.0,True,62000.0,0.0023232254531005575,0.007699935207425734,0.4206971108239396
2ba93f3ff00ecafd,f3e25c101302f475,3687000.0,24,3862000.0,0.9546866908337648,4,1,0.25,True,21,16,1.0,1.0,True,18000.0,0.0048504938196475425,0.018149080196024348,0.7703586501666351
2baa73240ab510b3,807ad16dc5b482b1,1023000.0,12,1023000.0,1.0,1,1,1.0,False,10,11,1.0,1.0,True,28000.0,0.005215623243709572,0.05781931821029307,0.04768160714221791
2be362d59ac8c24e,37b89c31d59f03b5,1244000.0,11,1244000.0,1.0,1,1,1.0,False,11,11,1.0,1.0,True,43000.0,0.029417976538644655,0.12008462411357668,0.5115928592139695
2be9e25d886da19b,f55516f27208f136,3764000.0,14,3764000.0,1.0,5,1,0.2,True,11,13,1.0,1.0,True,19000.0,0.0010846491714783804,0.003325541519153208,0.05458684889727334
2c30495cdc84ac39,7d44ed85a6d25884,7852000.0,34,7852000.0,1.0,21,1,0.0476190476190476,True,31,0,1.0,,False,45000.0,0.001618024506627815,0.00041166552712879056,0.1718327707237796
2c3de002d29c6ca7,8e913410ca1bf7da,147000.0,12,147000.0,1.0,1,1,1.0,False,0,12,,1.0,False,2000.0,0.01057085479661933,0.0494929354615844,0.04326425705111454
2c4d940e350e6225,79decec192f6a658,3779000.0,12,3779000.0,1.0,1,1,1.0,False,12,12,1.0,1.0,True,64000.0,0.0018149080196024384,0.012435878619524443,0.08313137857835785
2c613a8293a9029f,b1f4c3b3156f76b4,4736000.0,23,4852000.0,0.9760923330585326,3,1,0.3333333333333333,True,21,16,1.0,1.0,True,45000.0,0.009840595948495272,0.013678034601382505,0.5139769395710804
2cbf762b58c6fb72,a47c2aa17bfd5d70,2028000.0,13,2028000.0,1.0,8,3,0.375,True,8,0,1.0,,False,226000.0,0.0012779529842171016,0.009285742411930475,0.0629561880488128
2d4bfda155913276,ad0d835da60de73d,1912000.0,10,1912000.0,1.0,3,2,0.6666666666666666,True,6,9,1.0,1.0,True,100000.0,0.02373341256403189,0.11932930736380132,0.14386099308043945
2deb79b13879849e,0357e5fc8f2ae675,1660000.0,20,1937000.0,0.856995353639649,7,5,0.7142857142857143,True,4,20,1.0,1.0,True,81000.0,0.002051168235171987,0.013484730788643762,0.03744366446753749
2df730dacdd75594,df17acaab310a1e3,5012000.0,25,6262000.0,0.8003832641328649,3,1,0.3333333333333333,True,0,0,,,False,63000.0,0.009031583695181365,0.010595912698270649,0.6690638725913092
2e011c0e5af9f52e,6a8a7d00bef1179b,2406000.0,20,2513500.0,0.9572309528545851,3,1,0.3333333333333333,True,20,20,1.0,1.0,True,32000.0,0.005058116433329873,0.03941965899775557,0.5593890167637362
2e14647938fcc66a,5d7381b9043ff397,6431000.0,17,6631000.0,0.9698386367063792,3,2,0.6666666666666666,True,15,16,1.0,1.0,True,134000.0,0.005416086456920098,0.006629604836891012,0.33932336506140975
2e15d12c873909b7,43e5ae30504d3ea9,292000.0,19,292000.0,1.0,3,1,0.3333333333333333,True,7,19,1.0,1.0,True,3000.0,0.025082959552967035,0.020536740253371155,0.11625792456139723
2e3cefb1551350e6,49f01151db638ca8,2467000.0,16,2569000.0,0.9602958349552356,15,13,0.8666666666666667,True,2,16,1.0,1.0,False,451000.0,0.00025415871674905945,0.0022301532469670704,0.006783531947034755
2e43a6e6910feae8,e33abaa7d1bbbbe0,2310000.0,15,2470000.0,0.9352226720647774,3,1,0.3333333333333333,True,7,15,1.0,1.0,True,8000.0,0.0010882288717142827,0.00791113752134398,0.035925871567514936
2e6818a3577ac3da,4da3afa6e0012e89,5235000.0,15,5769000.0,0.907436297451898,1,1,1.0,False,6,15,1.0,1.0,True,58000.0,0.003332700919624991,0.02010717622506286,0.46204264854861055
2eaa59a6a1c08765,4f2a64fc056b25c5,3028000.0,13,3028000.0,1.0,6,1,0.1666666666666666,True,13,13,1.0,1.0,True,21000.0,0.006461358925803553,0.019183613564200175,0.403142260867075
2f4ff0449e7ece98,5cfd7cdb2761ce9f,8341000.0,33,8551000.0,0.9754414688340544,4,1,0.25,True,6,3,1.0,0.6666666666666666,False,165000.0,0.0025559059684342033,0.00521204354347371,0.1335729346024564
2f6f5aac920a83d0,e23175634b7fbfd3,4630000.0,27,5050000.0,0.9168316831683168,3,1,0.3333333333333333,True,18,25,1.0,1.0,True,18000.0,0.0005870708386879682,0.002258790848854275,0.023507891449170048
2f85606b0b41346a,b63183afa1c5fccc,160000.0,12,160000.0,1.0,3,3,1.0,True,12,0,1.0,,False,6000.0,0.003225309912547923,0.1168628939012647,0.09231330968344711
2ff2e7a8fa33a63b,b28ed4974dad03f2,2914000.0,27,3403000.0,0.856303261827799,24,12,0.5,True,26,27,1.0,1.0,True,312000.0,0.0005190565342058256,0.0024520946615930184,0.016588330893171004
2ff877bcf6cc0493,faa480c51adf21e6,12397000.0,56,12397000.0,1.0,7,3,0.4285714285714285,True,36,53,1.0,1.0,True,110000.0,1.2528950825657859e-05,0.0002935354193439599,0.008823961081499035
30682a81cb329b11,b27c40a7b9a83430,6524000.0,10,6524000.0,1.0,1,1,1.0,False,9,0,1.0,,False,26000.0,0.010524318693552602,0.008705830973714246,0.20983844812835373
3079d918d2f8289a,a2af71906b8155b5,2706000.0,21,2706000.0,1.0,6,1,0.1666666666666666,True,21,20,1.0,1.0,True,6000.0,0.009525582327735876,0.010259420876095882,0.3559797102590629
3087d1774933466b,6a7839b000982944,3893000.0,11,4632000.0,0.8404576856649395,3,1,0.3333333333333333,True,5,8,1.0,1.0,True,100000.0,0.00454263959935995,0.006232258110705824,0.24490161193901622
308c29bfa004e154,40bde603f164e00d,2504000.0,10,2504000.0,1.0,2,2,1.0,False,8,0,1.0,,False,137000.0,0.009711726740002792,0.02045082744770954,0.0808117328254932
308c29bfa004e154,a177cc49da9f6b40,4479000.0,23,5158000.0,0.8683598293912369,8,1,0.125,True,16,1,1.0,1.0,True,50000.0,0.003057064001460518,0.006346808518254643,0.20045963351028984
3178e28272ca263f,dd9f7d5e7e6817f6,4769000.0,24,4975000.0,0.9585929648241206,19,3,0.1578947368421052,True,4,21,1.0,1.0,True,157000.0,0.008498208360031932,0.004900609622950136,0.2670885940011383
31f78c1cfc1121b9,1dd361466f8535c2,3415500.0,14,3415500.0,1.0,2,1,0.5,False,10,13,1.0,1.0,True,59000.0,0.01884354204178942,0.039985251635028085,0.7986096444283756
325064ecfec81fa9,3d2e1585c9b67ec1,2160000.0,15,2160000.0,1.0,3,2,0.6666666666666666,True,15,14,1.0,1.0,True,13000.0,0.007606863001292272,0.05037354171961639,0.06442386514553271
3298e7716921b985,89ecaf763d9a7a48,6645000.0,30,6645000.0,1.0,3,1,0.3333333333333333,True,28,30,1.0,1.0,True,89000.0,0.0036548739408561928,0.00614992500528011,0.1852530669081771
32cd3379a4698d79,f92ee2a855dfc651,1651000.0,13,1651000.0,1.0,1,1,1.0,False,9,13,1.0,0.9230769230769232,False,40000.0,0.020805217771063853,0.045319004986522415,0.17922843141115363
332444e78d6dc0a1,8e0b75e16095c16f,4492000.0,15,4492000.0,1.0,1,1,1.0,False,9,14,1.0,1.0,True,12000.0,0.0017540531155921003,0.01166266336856947,0.07417854828836633
339d7334bbbbbcc0,5367704e56899334,2546000.0,14,2546000.0,1.0,1,1,1.0,False,5,14,1.0,1.0,True,30000.0,0.007188038073691709,0.04972203627668215,0.282885811142175
339f3da225377677,3a0b1620aa86a6c1,6565000.0,25,6565000.0,1.0,5,2,0.4,True,5,0,1.0,,False,49000.0,0.00035797002359022454,0.006611706335711398,0.2593206444892305
3446f4fec6585027,194539e134a71784,3161000.0,14,3161000.0,1.0,9,2,0.2222222222222222,True,3,0,1.0,,False,100000.0,0.006661822139014079,0.01734006794271048,0.6926648362466127
3452126d2547c80d,4963bb22b32a3ba0,5094000.0,26,5127000.0,0.9935634874195436,2,2,1.0,False,16,23,1.0,1.0,True,174000.0,0.006747734944675733,0.008748787376545053,0.22162998070541573
353045fc89bb7422,365ca728d2575347,2650000.0,26,2650000.0,1.0,4,3,0.75,True,21,26,1.0,1.0,True,75000.0,0.0014104018929454848,0.0034078746245789215,0.09412463800281365
353372fca9a86c2a,aa8a1e169553d044,7356000.0,30,7356000.0,1.0,18,18,1.0,True,16,1,1.0,1.0,True,839000.0,1.2528950825657859e-05,8.59128056616143e-05,0.008297745146821404
35797abfa5da6869,d35a47f2c5dfa241,1228000.0,12,1228000.0,1.0,9,1,0.1111111111111111,True,0,0,,,False,21000.0,0.03626594308992565,0.011698460370928587,0.14775570693710108
35a76afb106d4bb2,bf6586fb9eb4d183,427000.0,14,483000.0,0.8840579710144928,4,1,0.25,True,8,0,1.0,,False,7000.0,0.02472140982914091,0.03261464884930532,0.06461358925803554
35b5eadd513ce291,d260f57856c995d7,2078000.0,17,2078000.0,1.0,2,1,0.5,False,8,0,1.0,,False,53000.0,0.008508947460739638,0.02976520746152722,0.2405343776512155
35baf54c3db29990,f1b6645d915f53fc,5193000.0,18,6475500.0,0.8019457956914524,2,1,0.5,False,2,18,1.0,1.0,False,42000.0,0.014615916063188869,0.021632128525557293,0.49898515498312174
365e00418497fc7d,d474d1b405ccab36,2424000.0,19,2510000.0,0.9657370517928286,9,1,0.1111111111111111,True,5,17,1.0,1.0,True,27000.0,0.011168664736015006,0.015432087716974574,0.07411053398388419
3685b90dd7b54648,d348b1490a6aec67,2306000.0,17,2306000.0,1.0,3,1,0.3333333333333333,True,12,15,1.0,1.0,True,56000.0,0.005029478831442655,0.019011787952876835,0.16995342809993091
36b216544e16f015,caea6450612b15d7,5648000.0,44,5780000.0,0.9771626297577856,9,1,0.1111111111111111,True,6,44,1.0,1.0,True,12000.0,0.007055589164963326,0.0025380074672547437,0.011132867733655984
36bd45108d7bc9fb,49f8b4a09f98d44e,4050000.0,18,4050000.0,1.0,4,2,0.5,True,8,0,1.0,,False,82000.0,0.004786059215401302,0.012228256005842097,0.275450773752206
3753f755556c0324,7c3401752c3a4d05,1895000.0,12,2114000.0,0.8964049195837275,3,1,0.3333333333333333,True,4,0,1.0,,False,31000.0,0.009264264210515011,0.01974562650123679,0.12617011451461055
37b0da72b769aea8,11e477ec66382062,4089000.0,17,4089000.0,1.0,2,1,0.5,False,2,12,1.0,1.0,False,26000.0,0.0053910285552687814,0.025967145511234913,0.5412614147691273
37bb75da7daef90e,1c69e2e4018dc145,6491000.0,18,6491000.0,1.0,4,1,0.25,True,15,16,1.0,1.0,True,28000.0,0.007979151825826106,0.007087806467086399,0.44830375904321773
37d104ed61f87569,770a59c82322ab15,5479000.0,35,5479000.0,1.0,31,9,0.2903225806451613,True,29,34,1.0,1.0,True,253000.0,0.00026310796733881506,0.002215834446023468,0.05645187272017841
381f771ac8aa88cf,9ba4773f8ff1d9b0,3864000.0,11,3864000.0,1.0,3,1,0.3333333333333333,True,7,2,1.0,1.0,True,35000.0,0.023400500442092978,0.034102014297322736,0.45015446406517917
384ba4b834f37576,0ce27af60e9822cb,3752000.0,21,3752000.0,1.0,1,1,1.0,False,17,20,1.0,1.0,True,26000.0,0.001528532000730259,0.014200670835824214,0.04020003364918222
394d162072d196c3,3e5df9426db5e784,4700000.0,29,5029000.0,0.9345794392523364,4,1,0.25,True,26,29,1.0,1.0,True,24000.0,0.000626447541282893,0.004875551721298832,0.3958038753834754
3976bb4868ce3fcf,f2bf77f9fb9a7b84,2758000.0,28,2758000.0,1.0,15,1,0.0666666666666666,True,24,28,1.0,1.0,True,5000.0,0.004009264264210515,0.007019792162604288,0.2414973170146732
39c3d1b7ec0213f5,4612dacb4e9ba1b9,1733000.0,16,1733000.0,1.0,16,2,0.125,True,13,16,1.0,1.0,True,35000.0,0.01627331727241161,0.011093491031061053,0.08052893650685691
39d40148ec4570f6,74eafc20fdfbcd97,5096000.0,23,5289000.0,0.9635091699754208,10,1,0.1,True,5,23,1.0,1.0,True,10000.0,0.0013495469889351465,0.007245313277466137,0.1267178086507036
39d50e1ac68c5519,4fec4287a251a95c,927000.0,11,927000.0,1.0,4,1,0.25,True,2,10,1.0,1.0,False,16000.0,0.0376262291795685,0.13856661643154,0.1095101896167215
3a126f4598268d28,7de22b4920375b6a,3756000.0,11,3756000.0,1.0,1,1,1.0,False,6,11,1.0,1.0,True,67000.0,0.026683085558415337,0.05219560913969068,0.2802511517685509
3a1a343b6da1a07f,1d1770a2a94ea51f,262000.0,17,262000.0,1.0,3,1,0.3333333333333333,True,12,16,1.0,1.0,True,5000.0,0.014501365655639996,0.010445565288362713,0.1739555329636696
3a1a343b6da1a07f,4cfad80b132acb13,266000.0,16,266000.0,1.0,7,2,0.2857142857142857,True,14,16,1.0,1.0,True,19000.0,0.01779111017243416,0.008712990374186047,0.03717160724960892
3a1a343b6da1a07f,e95e8b3daa92536a,175000.0,14,175000.0,1.0,6,1,0.1666666666666666,True,12,14,1.0,1.0,True,2000.0,0.027778473830601426,0.011619706965738663,0.08656431110458811
3ab8c468094a93e7,4c98d587926c7406,2115000.0,10,2115000.0,1.0,1,1,1.0,False,10,10,1.0,1.0,True,143000.0,0.011440721953943576,0.05499493472416617,0.21924232064806892
3ad23e7a44702285,a6e892a1d2153eda,2818000.0,19,3256000.0,0.8654791154791155,3,1,0.3333333333333333,True,13,18,1.0,1.0,True,30000.0,0.004184669575769725,0.02220488056330161,0.6670663998596758
3af6d3c9cc419814,36d07123315a13fd,2327000.0,12,2327000.0,1.0,8,2,0.25,True,5,0,1.0,,False,73000.0,0.014887973281117439,0.03610127687907416,0.26947267435824923
3bcd769db5e9e039,777d3fe403ebb849,609000.0,10,609000.0,1.0,5,5,1.0,True,10,10,1.0,1.0,True,64000.0,0.0024270367599417224,0.02203305495197827,0.10581235927303448
3bd3c18db19e86ff,dd360baa61a074cb,2994000.0,15,3187000.0,0.93944148101663,2,1,0.5,False,8,15,1.0,1.0,True,6000.0,0.00873804827583738,0.07980225735896873,0.7881998761423719
3c99c6ddec728702,1e98dde250db108c,2553000.0,23,3101000.0,0.8232828119961303,1,1,1.0,False,2,0,1.0,,False,29000.0,0.004728784011626867,0.01809896439272174,0.4593113372686171
3cbcac8f105516b4,ee59a69876eb7088,805000.0,11,805000.0,1.0,1,1,1.0,False,8,0,1.0,,False,16000.0,0.006411243122500921,0.022931559711189764,0.029088644116941648
3d4bc7664a63f64e,27d97ab4af6b5c26,4861000.0,32,4939000.0,0.9842073294189108,6,3,0.5,True,21,30,1.0,1.0,True,65000.0,0.0005906505389238706,0.0049507254262528555,0.07282184189895938
3d9d8c2756579b1e,ad5728cfeaa03d91,3444000.0,12,3444000.0,1.0,2,1,0.5,False,7,11,1.0,1.0,True,24000.0,0.010076856164064821,0.022706038596327915,0.1200309286100382
3e5917768894bba2,eadaf2ee6d66d435,3610000.0,19,4247000.0,0.8500117730162468,2,1,0.5,False,13,19,1.0,1.0,True,85000.0,0.006808589848686071,0.02847651537660234,0.7598665487752055
3e79af741da051a5,4a3cd35444862252,143000.0,11,143000.0,1.0,1,1,1.0,False,9,10,1.0,1.0,True,2000.0,0.005970939993484946,0.10572286676713694,0.07164412052134754
3e93a5ae60ddcd54,63de11fe861ddb59,6244200.0,37,6811100.0,0.916768216587629,5,1,0.2,True,37,34,1.0,1.0,True,31000.0,0.0031179189054708558,0.0027957458842396976,0.12047839113952598
3e93a5ae60ddcd54,f48afdf1444958c4,1595800.0,16,1627800.0,0.9803415653028628,5,1,0.2,True,15,14,1.0,1.0,True,16000.0,0.014862915379466124,0.09609705283279579,0.23170683686948054
3eb2a21c2fc0608d,cff13c81d6f29727,5931000.0,26,5982000.0,0.9914744232698094,4,1,0.25,True,19,26,1.0,1.0,True,44000.0,0.0038875544561898386,0.007170139572512224,0.524866387688695
3fad1a6dd7d74a77,725053c8c2febdda,330000.0,24,395000.0,0.8354430379746836,21,1,0.0476190476190476,True,24,0,1.0,,False,3000.0,0.01208148829617008,0.0019258787269154087,0.007839543516625918
3fef01f339580995,918287a41b752cae,5522000.0,37,6134000.0,0.9002282360612976,4,1,0.25,True,0,0,,,False,48000.0,0.0001646662108515033,0.0009736784641654062,0.008999366393058246
400acc3c64a8139a,da649ba961d01222,2240000.0,16,2240000.0,1.0,8,2,0.25,True,12,0,1.0,,False,10000.0,0.00849462865979603,0.017952196683049815,0.2552397862203019
40ad8c5897d292ea,c1f36a39199a2d25,10486000.0,24,10486000.0,1.0,14,2,0.1428571428571428,True,5,0,1.0,,False,76000.0,0.0008054325530780053,0.0019079802257359058,0.03253947514435141
40ae1793a8492c32,109283de04b5c425,3718000.0,11,3928000.0,0.9465376782077392,6,1,0.1666666666666666,True,7,8,1.0,1.0,True,7000.0,0.006908821455291334,0.008881236285273486,0.017748153769603335
40e8b2b6fd21499d,ae2a2d16b2a6b97e,424000.0,15,494000.0,0.8582995951417004,12,1,0.0833333333333333,True,8,0,1.0,,False,8000.0,0.015467884719333603,0.01189176418366722,0.06019265946669626
4100e361e54dd799,2faa9e7698d157ba,4613000.0,21,4726000.0,0.9760897164621244,6,2,0.3333333333333333,True,0,20,,1.0,False,54000.0,0.0010094754665244331,0.010499260791901333,0.23857270192194105
42192623c4cd3aca,a7b1a9ebc0e589a2,1529000.0,13,1579000.0,0.9683343888537048,1,1,1.0,False,2,0,1.0,,False,19000.0,0.0042884808826108905,0.015134972597394714,0.020028422819873062
421c4b920398a072,c87ce343024472c9,4858000.0,21,4858000.0,1.0,9,1,0.1111111111111111,True,12,0,1.0,,False,25000.0,0.003583279936138148,0.007542428397045997,0.31267965620558935
42ab80c6733e8033,898a210dbb2aea5e,5483000.0,20,5483000.0,1.0,3,1,0.3333333333333333,True,17,20,1.0,1.0,True,54000.0,0.008000630027241518,0.012503892924006554,0.875641213804756
42b1e8cb58c12796,2f27b3bfbcb4b52f,4853000.0,15,5311000.0,0.9137638862737714,5,1,0.2,True,13,13,1.0,1.0,True,11000.0,0.008612758767580803,0.010860810515727404,0.3667474485686569
42f3382f64aae5ac,d3429ac64ae89289,2993000.0,17,2993000.0,1.0,7,5,0.7142857142857143,True,14,17,1.0,1.0,True,165000.0,0.0007803746514266895,0.016097911960852418,0.01670646100095578
43278a5a6101f662,d004e5fbd288b45f,2250000.0,10,2250000.0,1.0,2,2,1.0,False,0,0,,,False,60000.0,0.001925878726915408,0.004424509491575135,0.2743804433816712
43c2e20e86c42954,3900c5f24f018da3,2042000.0,15,2042000.0,1.0,1,1,1.0,False,10,3,1.0,1.0,True,12000.0,0.0013352281879915376,0.0024413555608853166,0.19136719491109813
444781a3e454a8f7,c182d47abe734dad,6395000.0,29,6614000.0,0.966888418506199,4,2,0.5,True,28,29,1.0,1.0,True,22000.0,0.0005799114382161638,0.0019545163288026135,0.014415452849978343
44969366800a4c6a,69577266c946a1ae,11433000.0,65,11433000.0,1.0,48,1,0.0208333333333333,True,61,62,1.0,0.9838709677419356,False,50000.0,0.001063170970062967,3.579700235900596e-05,0.002480732263480256
44df9b3095551989,216b61689df17f00,5562000.0,25,6366000.0,0.8737040527803959,2,1,0.5,False,21,25,1.0,1.0,True,31000.0,0.005480521061166338,0.009246365709335458,0.8408286290106066
4525774e90f9b278,9833ef7d78ab309a,4731000.0,19,5607000.0,0.8437667201712146,1,1,1.0,False,0,0,,,False,38000.0,0.0009736784641654108,0.0018149080196024903,0.05078520724674516
458ff4d248bda49e,f6ac35b969ca0afd,3205000.0,19,3205000.0,1.0,2,2,1.0,False,0,19,,1.0,False,57000.0,0.006250156611885321,0.03285090906487487,0.3934591717289594
45a083ed5385e618,01d85bc9612e8b39,3034000.0,20,3725000.0,0.814496644295302,2,1,0.5,False,12,20,1.0,1.0,True,12000.0,0.0026453984743317594,0.011340490347338306,0.08908799977089918
45aeb3d28f00c8c3,303b243dc4179ace,2416800.0,19,2992800.0,0.8075380914194066,2,2,1.0,False,16,19,1.0,1.0,True,26000.0,0.004145292873174801,0.028741413194059096,0.17286372439171943
45f38c1d456d6a42,009cc315425295de,2274000.0,12,2274000.0,1.0,8,2,0.25,True,9,12,1.0,1.0,True,74000.0,0.023371862840205763,0.04575572841530251,0.39989189305287576
460c39188524b386,07388ec6d0654e3b,8464000.0,36,9018000.0,0.9385673098247947,6,1,0.1666666666666666,True,34,36,1.0,1.0,True,194000.0,0.003934090559256568,0.00012528950825663188,0.008580541465457683
464bdc590b422433,63ef186c8234408f,985000.0,12,985000.0,1.0,1,1,1.0,False,7,12,1.0,1.0,True,33000.0,0.014290163341721764,0.09044470616030609,0.07627267292636915
46d710c9a788b55a,3d7af27860ef2eb2,560000.0,26,560000.0,1.0,15,4,0.2666666666666666,True,4,26,1.0,1.0,True,16000.0,0.020393552243935093,0.007295429080768745,0.010839332314312
4741dbee5bc04cda,8a05edcb27517a26,3696000.0,19,4509000.0,0.8196939454424484,8,1,0.125,True,10,19,1.0,1.0,True,32000.0,0.015195827501405032,0.019663293395811077,0.2676577663386468
4742dbf1800ae697,d06a4ab692906410,3525000.0,20,3923000.0,0.8985470303339281,9,2,0.2222222222222222,True,18,18,1.0,1.0,True,73000.0,0.0007660558504830805,0.009973044857223612,0.18418273653764233
474fcbae73b8deac,0b70e00d812e20bb,5161000.0,10,6067000.0,0.8506675457392451,2,1,0.5,False,4,9,1.0,1.0,True,50000.0,0.006794271047742462,0.01928384517080539,0.33373187329293047
47538899bbd7e37f,2cc89be476d14d2d,3638000.0,18,3638000.0,1.0,2,1,0.5,False,7,18,1.0,1.0,True,28000.0,0.023651079458606138,0.0320633750129764,0.34123134528714566
475818f20e999185,938c34cea8f639b0,3706000.0,13,4181000.0,0.8863908155943554,2,1,0.5,False,8,12,1.0,1.0,True,38000.0,0.02580605900061929,0.03356326941181942,0.5621955017486836
475ac077217f9860,ab5111aa57ac87d3,2624000.0,18,2678000.0,0.9798356982823002,2,1,0.5,False,18,18,1.0,1.0,True,50000.0,0.013753208306336428,0.03353105210969631,0.7031318797363909
47a30f36f173b99a,83902b5fae41ed28,2739000.0,14,2739000.0,1.0,6,3,0.5,True,4,14,1.0,1.0,True,75000.0,0.0037730040486409666,0.007936195422995285,0.036545159708326024
